time,color
106.608,HARD
106.60900000000001,SOFT
106.61,HARD
106.61099999999999,HARD
106.612,HARD
106.613,HARD
106.614,HARD
106.61500000000001,HARD
106.61699999999999,HARD
106.618,SOFT
106.619,HARD
106.62,HARD
106.62100000000001,HARD
106.625,HARD
106.626,HARD
106.628,MEDIUM
106.634,HARD
106.638,HARD
106.63900000000001,HARD
106.64,HARD
106.64099999999999,HARD
106.643,SOFT
106.644,HARD
106.646,HARD
106.649,SOFT
106.65100000000001,SOFT
106.652,MEDIUM
106.65299999999999,HARD
106.655,HARD
106.66,HARD
106.663,SOFT
106.669,HARD
106.67,HARD
106.672,INTERMEDIATE
106.675,HARD
106.67699999999999,INTERMEDIATE
106.678,HARD
106.681,HARD
106.68299999999999,HARD
106.684,HARD
106.685,HARD
106.686,INTERMEDIATE
106.688,HARD
106.689,HARD
106.691,MEDIUM
106.69200000000001,SOFT
106.694,HARD
106.697,HARD
106.699,MEDIUM
106.7,HARD
106.703,SOFT
106.709,HARD
106.71000000000001,MEDIUM
106.711,HARD
106.717,HARD
106.719,HARD
106.72,HARD
106.72200000000001,HARD
106.725,MEDIUM
106.727,HARD
106.72800000000001,MEDIUM
106.72999999999999,SOFT
106.731,HARD
106.73400000000001,HARD
106.735,HARD
106.737,HARD
106.74000000000001,MEDIUM
106.741,HARD
106.74199999999999,HARD
106.743,HARD
106.745,HARD
106.747,HARD
106.74799999999999,INTERMEDIATE
106.75,MEDIUM
106.751,HARD
106.75200000000001,HARD
106.75399999999999,HARD
106.757,HARD
106.75800000000001,HARD
106.759,HARD
106.75999999999999,INTERMEDIATE
106.762,SOFT
106.763,HARD
106.765,HARD
106.767,HARD
106.77000000000001,HARD
106.77199999999999,INTERMEDIATE
106.775,HARD
106.777,HARD
106.779,HARD
106.781,HARD
106.782,SOFT
106.78399999999999,HARD
106.786,MEDIUM
106.78999999999999,SOFT
106.793,HARD
106.798,HARD
106.8,SOFT
106.801,HARD
106.80199999999999,HARD
106.805,HARD
106.807,MEDIUM
106.809,HARD
106.813,HARD
106.816,INTERMEDIATE
106.819,MEDIUM
106.82,HARD
106.82300000000001,MEDIUM
106.826,HARD
106.82900000000001,HARD
106.83,HARD
106.833,MEDIUM
106.83500000000001,HARD
106.838,HARD
106.84100000000001,MEDIUM
106.842,HARD
106.844,HARD
106.845,HARD
106.846,HARD
106.848,HARD
106.851,HARD
106.852,HARD
106.85300000000001,HARD
106.854,HARD
106.85499999999999,MEDIUM
106.856,HARD
106.85900000000001,HARD
106.86,HARD
106.86099999999999,HARD
106.863,HARD
106.864,MEDIUM
106.866,HARD
106.868,HARD
106.869,MEDIUM
106.87100000000001,HARD
106.87299999999999,HARD
106.875,MEDIUM
106.87700000000001,HARD
106.87899999999999,HARD
106.881,SOFT
106.882,HARD
106.88499999999999,MEDIUM
106.886,HARD
106.887,HARD
106.88900000000001,HARD
106.89,MEDIUM
106.89099999999999,HARD
106.893,HARD
106.894,HARD
106.896,HARD
106.89699999999999,HARD
106.898,HARD
106.90100000000001,MEDIUM
106.90299999999999,HARD
106.904,HARD
106.905,MEDIUM
106.91,SOFT
106.912,MEDIUM
106.913,HARD
106.91499999999999,HARD
106.918,HARD
106.92099999999999,HARD
106.922,HARD
106.923,HARD
106.925,HARD
106.926,HARD
106.929,HARD
106.931,MEDIUM
106.932,HARD
106.934,HARD
106.936,HARD
106.937,HARD
106.94,HARD
106.941,HARD
106.94200000000001,HARD
106.944,MEDIUM
106.945,HARD
106.946,HARD
106.95,MEDIUM
106.951,HARD
106.953,HARD
106.95400000000001,HARD
106.956,HARD
106.957,HARD
106.958,MEDIUM
106.959,HARD
106.963,HARD
106.964,INTERMEDIATE
106.965,HARD
106.96600000000001,HARD
106.97,HARD
106.971,HARD
106.97200000000001,HARD
106.973,HARD
106.97800000000001,HARD
106.981,HARD
106.985,HARD
106.988,INTERMEDIATE
106.99000000000001,HARD
106.995,SOFT
106.99600000000001,SOFT
106.997,WET
106.99799999999999,HARD
107.001,HARD
107.00399999999999,INTERMEDIATE
107.011,HARD
107.012,HARD
107.013,MEDIUM
107.01400000000001,HARD
107.018,HARD
107.021,HARD
107.023,HARD
107.025,MEDIUM
107.02799999999999,HARD
107.03,HARD
107.03399999999999,HARD
107.036,MEDIUM
107.038,HARD
107.03999999999999,HARD
107.042,HARD
107.044,HARD
107.04599999999999,SOFT
107.047,HARD
107.048,HARD
107.049,HARD
107.051,HARD
107.053,INTERMEDIATE
107.056,SOFT
107.06,HARD
107.061,HARD
107.062,MEDIUM
107.065,SOFT
107.07300000000001,MEDIUM
107.074,HARD
107.075,HARD
107.076,HARD
107.077,HARD
107.078,HARD
107.07900000000001,HARD
107.08,HARD
107.081,HARD
107.082,HARD
107.084,SOFT
107.088,INTERMEDIATE
107.09,MEDIUM
107.093,WET
107.094,INTERMEDIATE
107.095,HARD
107.09700000000001,HARD
107.098,SOFT
107.09899999999999,HARD
107.1,HARD
107.10300000000001,HARD
107.104,HARD
107.106,HARD
107.107,SOFT
107.108,HARD
107.11,HARD
107.112,SOFT
107.113,HARD
107.116,MEDIUM
107.12,HARD
107.12100000000001,HARD
107.12299999999999,HARD
107.125,SOFT
107.136,HARD
107.138,HARD
107.13900000000001,HARD
107.14,HARD
107.14099999999999,HARD
107.142,HARD
107.14699999999999,HARD
107.148,INTERMEDIATE
107.149,SOFT
107.152,INTERMEDIATE
107.155,MEDIUM
107.157,SOFT
107.158,HARD
107.161,HARD
107.163,HARD
107.164,HARD
107.168,HARD
107.17,MEDIUM
107.176,HARD
107.17699999999999,HARD
107.181,HARD
107.182,HARD
107.184,SOFT
107.193,HARD
107.194,HARD
107.196,HARD
107.197,HARD
107.19800000000001,INTERMEDIATE
107.199,HARD
107.2,HARD
107.201,HARD
107.202,HARD
107.203,HARD
107.20400000000001,HARD
107.206,HARD
107.208,HARD
107.209,HARD
107.211,HARD
107.212,HARD
107.213,MEDIUM
107.215,HARD
107.21600000000001,HARD
107.217,HARD
107.218,SOFT
107.219,HARD
107.225,HARD
107.232,HARD
107.233,HARD
107.23400000000001,HARD
107.235,HARD
107.237,HARD
107.239,HARD
107.24000000000001,HARD
107.241,HARD
107.245,SOFT
107.251,HARD
107.25200000000001,MEDIUM
107.253,INTERMEDIATE
107.25399999999999,MEDIUM
107.255,MEDIUM
107.256,HARD
107.257,HARD
107.25800000000001,HARD
107.259,HARD
107.25999999999999,SOFT
107.261,HARD
107.262,HARD
107.26400000000001,HARD
107.27000000000001,HARD
107.271,SOFT
107.27199999999999,HARD
107.273,SOFT
107.274,SOFT
107.27600000000001,MEDIUM
107.277,HARD
107.279,HARD
107.282,HARD
107.28399999999999,HARD
107.286,HARD
107.28999999999999,HARD
107.292,HARD
107.293,HARD
107.295,SOFT
107.299,MEDIUM
107.304,HARD
107.305,MEDIUM
107.30799999999999,HARD
107.31,MEDIUM
107.313,HARD
107.316,HARD
107.31700000000001,HARD
107.32,HARD
107.32300000000001,WET
107.324,HARD
107.327,SOFT
107.331,SOFT
107.333,MEDIUM
107.334,HARD
107.338,INTERMEDIATE
107.339,SOFT
107.34,HARD
107.34100000000001,HARD
107.343,HARD
107.344,HARD
107.34700000000001,MEDIUM
107.348,INTERMEDIATE
107.35,INTERMEDIATE
107.351,HARD
107.352,HARD
107.35300000000001,HARD
107.354,HARD
107.35499999999999,SOFT
107.356,MEDIUM
107.357,MEDIUM
107.358,HARD
107.35900000000001,HARD
107.36,HARD
107.36099999999999,HARD
107.362,HARD
107.363,HARD
107.364,MEDIUM
107.366,HARD
107.368,MEDIUM
107.369,INTERMEDIATE
107.37,HARD
107.37700000000001,MEDIUM
107.378,INTERMEDIATE
107.38,HARD
107.382,HARD
107.38300000000001,HARD
107.387,INTERMEDIATE
107.388,MEDIUM
107.38900000000001,HARD
107.39099999999999,MEDIUM
107.394,SOFT
107.396,SOFT
107.399,SOFT
107.40100000000001,HARD
107.402,HARD
107.404,HARD
107.405,HARD
107.41,SOFT
107.411,HARD
107.412,MEDIUM
107.413,MEDIUM
107.41499999999999,SOFT
107.416,MEDIUM
107.42,HARD
107.42099999999999,WET
107.423,HARD
107.424,HARD
107.428,HARD
107.429,HARD
107.431,HARD
107.43299999999999,HARD
107.441,SOFT
107.444,SOFT
107.445,HARD
107.446,HARD
107.447,MEDIUM
107.449,HARD
107.451,HARD
107.45400000000001,HARD
107.455,HARD
107.456,HARD
107.457,HARD
107.458,HARD
107.459,HARD
107.462,SOFT
107.46600000000001,HARD
107.471,HARD
107.47399999999999,HARD
107.476,MEDIUM
107.47800000000001,HARD
107.47999999999999,HARD
107.482,HARD
107.48400000000001,HARD
107.485,HARD
107.48599999999999,HARD
107.487,HARD
107.49000000000001,SOFT
107.491,HARD
107.493,HARD
107.497,SOFT
107.49799999999999,HARD
107.499,HARD
107.501,SOFT
107.50200000000001,MEDIUM
107.507,HARD
107.511,HARD
107.513,SOFT
107.51599999999999,INTERMEDIATE
107.517,HARD
107.518,INTERMEDIATE
107.521,HARD
107.52199999999999,HARD
107.523,SOFT
107.524,HARD
107.525,INTERMEDIATE
107.52799999999999,HARD
107.529,MEDIUM
107.531,HARD
107.532,HARD
107.533,HARD
107.535,HARD
107.537,MEDIUM
107.539,HARD
107.542,HARD
107.543,HARD
107.544,WET
107.545,HARD
107.54599999999999,HARD
107.548,SOFT
107.551,WET
107.553,HARD
107.556,HARD
107.55799999999999,HARD
107.56,HARD
107.563,INTERMEDIATE
107.56700000000001,HARD
107.57,SOFT
107.571,HARD
107.572,HARD
107.57300000000001,SOFT
107.574,HARD
107.576,HARD
107.577,HARD
107.57900000000001,HARD
107.58,HARD
107.582,INTERMEDIATE
107.583,HARD
107.586,HARD
107.587,HARD
107.588,HARD
107.589,HARD
107.59100000000001,INTERMEDIATE
107.592,HARD
107.595,INTERMEDIATE
107.596,HARD
107.598,INTERMEDIATE
107.6,SOFT
107.602,MEDIUM
107.60300000000001,MEDIUM
107.604,HARD
107.60499999999999,HARD
107.606,SOFT
107.607,HARD
107.60900000000001,HARD
107.61,MEDIUM
107.613,HARD
107.614,HARD
107.61500000000001,MEDIUM
107.61699999999999,HARD
107.622,MEDIUM
107.62299999999999,HARD
107.624,SOFT
107.625,HARD
107.62700000000001,HARD
107.62899999999999,MEDIUM
107.631,HARD
107.632,SOFT
107.63300000000001,HARD
107.634,HARD
107.63499999999999,HARD
107.636,HARD
107.63900000000001,INTERMEDIATE
107.64,SOFT
107.642,SOFT
107.643,SOFT
107.644,HARD
107.649,HARD
107.65,HARD
107.65100000000001,INTERMEDIATE
107.654,INTERMEDIATE
107.656,MEDIUM
107.657,MEDIUM
107.658,SOFT
107.662,HARD
107.663,HARD
107.664,HARD
107.66499999999999,HARD
107.667,HARD
107.668,SOFT
107.669,HARD
107.674,HARD
107.675,HARD
107.676,HARD
107.67699999999999,MEDIUM
107.678,HARD
107.68,HARD
107.681,HARD
107.689,MEDIUM
107.69,HARD
107.693,HARD
107.696,HARD
107.697,HARD
107.7,HARD
107.705,SOFT
107.706,HARD
107.707,HARD
107.709,INTERMEDIATE
107.71000000000001,INTERMEDIATE
107.713,HARD
107.714,HARD
107.715,MEDIUM
107.717,MEDIUM
107.721,HARD
107.72200000000001,HARD
107.723,MEDIUM
107.72399999999999,HARD
107.725,HARD
107.727,HARD
107.72999999999999,INTERMEDIATE
107.732,HARD
107.735,HARD
107.73599999999999,HARD
107.738,HARD
107.739,HARD
107.741,HARD
107.74199999999999,INTERMEDIATE
107.74600000000001,INTERMEDIATE
107.747,SOFT
107.75,HARD
107.75200000000001,HARD
107.753,MEDIUM
107.75399999999999,HARD
107.755,HARD
107.757,HARD
107.75999999999999,MEDIUM
107.762,SOFT
107.763,HARD
107.76400000000001,HARD
107.765,HARD
107.76599999999999,HARD
107.769,SOFT
107.77000000000001,HARD
107.774,HARD
107.77600000000001,HARD
107.777,HARD
107.782,SOFT
107.78399999999999,SOFT
107.78999999999999,HARD
107.791,SOFT
107.794,MEDIUM
107.795,MEDIUM
107.79599999999999,SOFT
107.797,HARD
107.798,HARD
107.799,HARD
107.801,HARD
107.80199999999999,HARD
107.803,SOFT
107.805,HARD
107.806,HARD
107.809,HARD
107.81,HARD
107.813,SOFT
107.814,INTERMEDIATE
107.816,MEDIUM
107.818,MEDIUM
107.819,SOFT
107.82,INTERMEDIATE
107.822,HARD
107.824,HARD
107.826,SOFT
107.82900000000001,SOFT
107.83,HARD
107.831,MEDIUM
107.832,HARD
107.834,HARD
107.83500000000001,HARD
107.842,SOFT
107.843,INTERMEDIATE
107.844,HARD
107.848,SOFT
107.84899999999999,HARD
107.851,HARD
107.854,INTERMEDIATE
107.858,HARD
107.86,HARD
107.86099999999999,HARD
107.862,HARD
107.866,HARD
107.86699999999999,HARD
107.868,HARD
107.87,HARD
107.87299999999999,HARD
107.874,HARD
107.875,MEDIUM
107.876,HARD
107.87700000000001,HARD
107.88,HARD
107.882,HARD
107.88499999999999,INTERMEDIATE
107.886,HARD
107.89,SOFT
107.892,HARD
107.893,MEDIUM
107.894,SOFT
107.89699999999999,MEDIUM
107.898,MEDIUM
107.899,MEDIUM
107.9,HARD
107.902,HARD
107.904,HARD
107.906,HARD
107.907,INTERMEDIATE
107.908,MEDIUM
107.90899999999999,MEDIUM
107.911,HARD
107.912,MEDIUM
107.914,MEDIUM
107.91499999999999,SOFT
107.916,MEDIUM
107.919,HARD
107.922,MEDIUM
107.926,SOFT
107.92699999999999,HARD
107.928,MEDIUM
107.929,MEDIUM
107.93299999999999,HARD
107.934,HARD
107.938,SOFT
107.939,SOFT
107.94,HARD
107.94200000000001,MEDIUM
107.943,HARD
107.944,MEDIUM
107.949,HARD
107.951,HARD
107.952,HARD
107.953,MEDIUM
107.95400000000001,HARD
107.955,MEDIUM
107.956,HARD
107.962,HARD
107.963,SOFT
107.96600000000001,HARD
107.967,HARD
107.968,HARD
107.97,HARD
107.971,HARD
107.97200000000001,INTERMEDIATE
107.973,HARD
107.975,HARD
107.97999999999999,HARD
107.982,HARD
107.985,HARD
107.98599999999999,HARD
107.988,HARD
107.989,HARD
107.99000000000001,HARD
107.991,HARD
107.994,HARD
107.99600000000001,MEDIUM
107.997,SOFT
108.001,HARD
108.007,HARD
108.00800000000001,HARD
108.013,MEDIUM
108.01400000000001,WET
108.018,WET
108.019,HARD
108.02000000000001,HARD
108.021,HARD
108.02199999999999,HARD
108.023,MEDIUM
108.025,HARD
108.02600000000001,MEDIUM
108.02799999999999,MEDIUM
108.029,HARD
108.03,INTERMEDIATE
108.031,HARD
108.035,HARD
108.038,MEDIUM
108.039,HARD
108.03999999999999,MEDIUM
108.041,HARD
108.042,HARD
108.044,HARD
108.04599999999999,MEDIUM
108.047,HARD
108.049,HARD
108.05199999999999,MEDIUM
108.054,INTERMEDIATE
108.055,INTERMEDIATE
108.056,HARD
108.057,HARD
108.05799999999999,HARD
108.059,MEDIUM
108.06,SOFT
108.063,HARD
108.064,HARD
108.065,HARD
108.066,HARD
108.06700000000001,HARD
108.068,SOFT
108.07,HARD
108.071,MEDIUM
108.072,SOFT
108.076,HARD
108.077,WET
108.07900000000001,HARD
108.08,MEDIUM
108.084,SOFT
108.086,HARD
108.088,MEDIUM
108.089,HARD
108.093,HARD
108.094,MEDIUM
108.095,HARD
108.096,MEDIUM
108.09700000000001,INTERMEDIATE
108.098,HARD
108.1,HARD
108.101,HARD
108.102,INTERMEDIATE
108.104,INTERMEDIATE
108.10499999999999,HARD
108.106,HARD
108.107,WET
108.10900000000001,HARD
108.11,SOFT
108.11099999999999,HARD
108.114,HARD
108.118,HARD
108.12,SOFT
108.12299999999999,SOFT
108.126,INTERMEDIATE
108.128,SOFT
108.13,HARD
108.131,HARD
108.132,HARD
108.13300000000001,INTERMEDIATE
108.134,SOFT
108.13499999999999,HARD
108.142,HARD
108.15100000000001,HARD
108.15299999999999,HARD
108.156,HARD
108.157,HARD
108.161,MEDIUM
108.16499999999999,MEDIUM
108.166,HARD
108.167,HARD
108.168,HARD
108.17,HARD
108.17099999999999,HARD
108.172,SOFT
108.173,MEDIUM
108.174,MEDIUM
108.175,INTERMEDIATE
108.178,INTERMEDIATE
108.179,INTERMEDIATE
108.18,SOFT
108.182,HARD
108.186,MEDIUM
108.188,HARD
108.189,SOFT
108.191,HARD
108.194,HARD
108.197,HARD
108.199,HARD
108.202,MEDIUM
108.203,HARD
108.205,HARD
108.206,HARD
108.207,MEDIUM
108.209,INTERMEDIATE
108.211,SOFT
108.212,INTERMEDIATE
108.214,HARD
108.21600000000001,MEDIUM
108.221,MEDIUM
108.22200000000001,SOFT
108.223,HARD
108.225,HARD
108.227,HARD
108.22800000000001,MEDIUM
108.229,HARD
108.233,HARD
108.235,HARD
108.238,HARD
108.239,HARD
108.24000000000001,MEDIUM
108.241,MEDIUM
108.243,HARD
108.244,MEDIUM
108.245,MEDIUM
108.24600000000001,HARD
108.247,INTERMEDIATE
108.24799999999999,MEDIUM
108.249,INTERMEDIATE
108.25,HARD
108.251,HARD
108.25200000000001,MEDIUM
108.255,SOFT
108.257,MEDIUM
108.25800000000001,HARD
108.259,HARD
108.25999999999999,HARD
108.265,HARD
108.26599999999999,HARD
108.267,HARD
108.268,MEDIUM
108.269,HARD
108.27000000000001,HARD
108.271,HARD
108.27199999999999,SOFT
108.274,SOFT
108.275,MEDIUM
108.27600000000001,MEDIUM
108.28,HARD
108.282,HARD
108.283,INTERMEDIATE
108.285,INTERMEDIATE
108.286,MEDIUM
108.289,MEDIUM
108.293,SOFT
108.294,HARD
108.295,HARD
108.29599999999999,MEDIUM
108.297,MEDIUM
108.298,HARD
108.3,HARD
108.303,MEDIUM
108.305,SOFT
108.307,HARD
108.309,MEDIUM
108.31,INTERMEDIATE
108.312,MEDIUM
108.314,HARD
108.315,HARD
108.316,HARD
108.318,HARD
108.319,HARD
108.32,HARD
108.32300000000001,HARD
108.325,HARD
108.326,SOFT
108.33,HARD
108.331,MEDIUM
108.332,HARD
108.333,HARD
108.33500000000001,SOFT
108.336,MEDIUM
108.338,SOFT
108.34100000000001,SOFT
108.343,HARD
108.345,HARD
108.35,MEDIUM
108.35300000000001,HARD
108.35499999999999,MEDIUM
108.356,HARD
108.357,HARD
108.358,HARD
108.35900000000001,INTERMEDIATE
108.36099999999999,SOFT
108.362,HARD
108.363,HARD
108.364,INTERMEDIATE
108.36500000000001,MEDIUM
108.366,HARD
108.36699999999999,MEDIUM
108.369,HARD
108.37100000000001,INTERMEDIATE
108.374,HARD
108.376,INTERMEDIATE
108.37700000000001,HARD
108.378,HARD
108.382,HARD
108.38300000000001,HARD
108.384,INTERMEDIATE
108.388,INTERMEDIATE
108.38900000000001,HARD
108.392,MEDIUM
108.394,HARD
108.40100000000001,SOFT
108.404,INTERMEDIATE
108.407,SOFT
108.408,HARD
108.40899999999999,MEDIUM
108.41,HARD
108.413,HARD
108.414,MEDIUM
108.41499999999999,HARD
108.416,MEDIUM
108.417,HARD
108.418,SOFT
108.42,HARD
108.424,MEDIUM
108.426,MEDIUM
108.42699999999999,SOFT
108.428,INTERMEDIATE
108.429,HARD
108.43,SOFT
108.432,HARD
108.43299999999999,HARD
108.434,MEDIUM
108.437,SOFT
108.439,MEDIUM
108.44,MEDIUM
108.44200000000001,INTERMEDIATE
108.443,MEDIUM
108.444,HARD
108.446,MEDIUM
108.44800000000001,SOFT
108.449,HARD
108.451,HARD
108.452,SOFT
108.453,SOFT
108.46000000000001,HARD
108.461,HARD
108.463,INTERMEDIATE
108.467,SOFT
108.468,HARD
108.469,HARD
108.47399999999999,INTERMEDIATE
108.475,HARD
108.476,HARD
108.477,HARD
108.481,HARD
108.482,HARD
108.483,HARD
108.485,MEDIUM
108.488,HARD
108.489,HARD
108.493,HARD
108.497,INTERMEDIATE
108.499,MEDIUM
108.5,MEDIUM
108.50200000000001,MEDIUM
108.505,HARD
108.507,MEDIUM
108.509,HARD
108.511,HARD
108.513,HARD
108.51400000000001,HARD
108.515,HARD
108.517,MEDIUM
108.518,HARD
108.519,HARD
108.521,HARD
108.523,MEDIUM
108.525,HARD
108.529,MEDIUM
108.53,MEDIUM
108.531,HARD
108.532,MEDIUM
108.533,SOFT
108.53399999999999,SOFT
108.535,INTERMEDIATE
108.536,HARD
108.537,HARD
108.53999999999999,HARD
108.542,MEDIUM
108.547,HARD
108.551,HARD
108.55199999999999,HARD
108.553,HARD
108.557,MEDIUM
108.563,SOFT
108.566,MEDIUM
108.56700000000001,MEDIUM
108.568,INTERMEDIATE
108.569,MEDIUM
108.571,HARD
108.576,MEDIUM
108.578,MEDIUM
108.57900000000001,HARD
108.586,INTERMEDIATE
108.587,MEDIUM
108.592,HARD
108.595,HARD
108.59700000000001,MEDIUM
108.598,HARD
108.59899999999999,MEDIUM
108.6,INTERMEDIATE
108.601,MEDIUM
108.602,HARD
108.60300000000001,MEDIUM
108.604,MEDIUM
108.606,MEDIUM
108.607,MEDIUM
108.60900000000001,HARD
108.61,HARD
108.61099999999999,SOFT
108.612,HARD
108.61500000000001,HARD
108.618,MEDIUM
108.624,INTERMEDIATE
108.62700000000001,MEDIUM
108.62899999999999,MEDIUM
108.631,SOFT
108.632,HARD
108.63499999999999,SOFT
108.638,INTERMEDIATE
108.63900000000001,HARD
108.64,HARD
108.64099999999999,HARD
108.642,HARD
108.644,SOFT
108.64500000000001,MEDIUM
108.646,INTERMEDIATE
108.649,HARD
108.65100000000001,MEDIUM
108.654,HARD
108.657,HARD
108.658,INTERMEDIATE
108.661,HARD
108.662,SOFT
108.663,INTERMEDIATE
108.667,HARD
108.669,HARD
108.67099999999999,SOFT
108.675,INTERMEDIATE
108.678,INTERMEDIATE
108.679,MEDIUM
108.682,HARD
108.684,HARD
108.685,MEDIUM
108.687,SOFT
108.689,HARD
108.69,MEDIUM
108.69200000000001,MEDIUM
108.695,SOFT
108.703,HARD
108.708,HARD
108.709,SOFT
108.711,HARD
108.712,HARD
108.714,INTERMEDIATE
108.715,SOFT
108.71600000000001,HARD
108.717,SOFT
108.721,SOFT
108.72200000000001,HARD
108.723,HARD
108.726,HARD
108.729,HARD
108.731,INTERMEDIATE
108.733,HARD
108.738,INTERMEDIATE
108.739,MEDIUM
108.741,HARD
108.74600000000001,SOFT
108.747,HARD
108.74799999999999,HARD
108.753,MEDIUM
108.755,HARD
108.759,SOFT
108.75999999999999,SOFT
108.76400000000001,HARD
108.765,HARD
108.768,MEDIUM
108.769,INTERMEDIATE
108.77000000000001,INTERMEDIATE
108.77199999999999,SOFT
108.775,MEDIUM
108.779,MEDIUM
108.781,HARD
108.78399999999999,HARD
108.785,MEDIUM
108.787,SOFT
108.788,INTERMEDIATE
108.789,HARD
108.791,HARD
108.793,MEDIUM
108.795,HARD
108.799,HARD
108.803,INTERMEDIATE
108.80799999999999,SOFT
108.811,MEDIUM
108.813,MEDIUM
108.815,MEDIUM
108.818,HARD
108.819,INTERMEDIATE
108.82,HARD
108.821,HARD
108.82300000000001,HARD
108.824,MEDIUM
108.825,HARD
108.826,SOFT
108.83,MEDIUM
108.831,MEDIUM
108.83500000000001,MEDIUM
108.836,HARD
108.837,INTERMEDIATE
108.839,MEDIUM
108.84100000000001,MEDIUM
108.842,MEDIUM
108.844,INTERMEDIATE
108.845,MEDIUM
108.846,SOFT
108.85,MEDIUM
108.851,HARD
108.852,INTERMEDIATE
108.85300000000001,HARD
108.856,HARD
108.862,HARD
108.86500000000001,MEDIUM
108.86699999999999,HARD
108.868,HARD
108.869,MEDIUM
108.87,INTERMEDIATE
108.87100000000001,HARD
108.87299999999999,HARD
108.875,MEDIUM
108.876,HARD
108.87700000000001,SOFT
108.88,HARD
108.88499999999999,HARD
108.888,WET
108.89099999999999,INTERMEDIATE
108.893,INTERMEDIATE
108.89500000000001,HARD
108.90299999999999,MEDIUM
108.904,WET
108.905,SOFT
108.907,INTERMEDIATE
108.908,HARD
108.91,SOFT
108.911,HARD
108.912,MEDIUM
108.91499999999999,INTERMEDIATE
108.916,HARD
108.919,HARD
108.922,HARD
108.923,SOFT
108.924,HARD
108.92699999999999,HARD
108.928,SOFT
108.931,MEDIUM
108.932,SOFT
108.938,SOFT
108.941,HARD
108.94200000000001,INTERMEDIATE
108.943,HARD
108.944,HARD
108.945,HARD
108.94800000000001,HARD
108.949,WET
108.95,HARD
108.951,MEDIUM
108.952,HARD
108.95400000000001,MEDIUM
108.958,HARD
108.962,MEDIUM
108.963,HARD
108.964,SOFT
108.965,INTERMEDIATE
108.969,HARD
108.971,HARD
108.97200000000001,MEDIUM
108.973,HARD
108.97399999999999,INTERMEDIATE
108.97800000000001,MEDIUM
108.98400000000001,INTERMEDIATE
108.985,MEDIUM
108.98599999999999,MEDIUM
108.987,HARD
108.988,HARD
108.99000000000001,MEDIUM
108.99199999999999,MEDIUM
108.993,HARD
108.99600000000001,MEDIUM
108.99799999999999,SOFT
109.001,SOFT
109.00200000000001,MEDIUM
109.00399999999999,HARD
109.005,MEDIUM
109.00800000000001,HARD
109.009,MEDIUM
109.00999999999999,HARD
109.012,HARD
109.013,MEDIUM
109.015,INTERMEDIATE
109.01599999999999,HARD
109.018,HARD
109.019,SOFT
109.02000000000001,SOFT
109.02199999999999,SOFT
109.023,HARD
109.024,MEDIUM
109.025,HARD
109.02799999999999,WET
109.031,SOFT
109.032,HARD
109.033,HARD
109.03399999999999,MEDIUM
109.038,INTERMEDIATE
109.041,HARD
109.043,HARD
109.045,HARD
109.04599999999999,HARD
109.051,MEDIUM
109.05199999999999,MEDIUM
109.054,WET
109.056,INTERMEDIATE
109.057,HARD
109.062,SOFT
109.064,INTERMEDIATE
109.06700000000001,HARD
109.069,MEDIUM
109.07,HARD
109.072,MEDIUM
109.07300000000001,MEDIUM
109.075,MEDIUM
109.077,HARD
109.078,HARD
109.07900000000001,SOFT
109.08,MEDIUM
109.081,HARD
109.082,HARD
109.083,MEDIUM
109.084,MEDIUM
109.086,HARD
109.087,MEDIUM
109.096,MEDIUM
109.09700000000001,INTERMEDIATE
109.098,HARD
109.102,MEDIUM
109.10300000000001,INTERMEDIATE
109.10499999999999,SOFT
109.108,HARD
109.10900000000001,INTERMEDIATE
109.11,HARD
109.112,MEDIUM
109.11500000000001,INTERMEDIATE
109.11699999999999,HARD
109.118,WET
109.12100000000001,INTERMEDIATE
109.122,INTERMEDIATE
109.124,HARD
109.125,MEDIUM
109.12700000000001,SOFT
109.13,HARD
109.131,MEDIUM
109.132,HARD
109.136,MEDIUM
109.137,HARD
109.142,SOFT
109.14699999999999,HARD
109.15,HARD
109.152,MEDIUM
109.154,HARD
109.155,INTERMEDIATE
109.161,SOFT
109.163,HARD
109.16499999999999,INTERMEDIATE
109.166,SOFT
109.169,MEDIUM
109.17,INTERMEDIATE
109.17099999999999,HARD
109.173,HARD
109.176,HARD
109.17699999999999,MEDIUM
109.179,MEDIUM
109.18,SOFT
109.181,HARD
109.18299999999999,HARD
109.184,HARD
109.189,MEDIUM
109.191,MEDIUM
109.195,SOFT
109.196,HARD
109.199,HARD
109.202,INTERMEDIATE
109.205,MEDIUM
109.207,SOFT
109.208,SOFT
109.212,MEDIUM
109.213,INTERMEDIATE
109.217,HARD
109.218,HARD
109.22399999999999,INTERMEDIATE
109.226,INTERMEDIATE
109.227,HARD
109.229,INTERMEDIATE
109.22999999999999,MEDIUM
109.233,HARD
109.23400000000001,MEDIUM
109.23599999999999,SOFT
109.237,HARD
109.238,HARD
109.239,INTERMEDIATE
109.24199999999999,HARD
109.243,HARD
109.245,HARD
109.24600000000001,HARD
109.247,HARD
109.249,MEDIUM
109.251,MEDIUM
109.253,HARD
109.25399999999999,MEDIUM
109.255,MEDIUM
109.257,HARD
109.25800000000001,INTERMEDIATE
109.25999999999999,MEDIUM
109.261,INTERMEDIATE
109.262,HARD
109.263,MEDIUM
109.26599999999999,WET
